Carex_extensa	30
Carex_distans2	36
Carex_lainzii	34
Carex_distans1	35
Carex_troodi	34
Carex_idaea	37
Carex_diluta	35
Carex_helodes	36
Carex_lowei	38
Carex_hochstetteriana	38
Carex_perraudieriana	37
Carex_punctata	34
Carex_fissirostris	36
Carex_fuscula	34
Carex_mannii	35
Carex_petitiana	35
Carex_fischeri	35
Carex_mairei	35
Carex_laevigata2	37
Carex_binervis1	37
Carex_binervis2	36
Carex_camposii	36
Carex_laevigata1	37
Carex_paulo-vargasii	37
